customer_id,tenure_months,monthly_charges,total_charges,contract,payment_method,internet_service,support_calls,usage_gb,late_payments,senior_citizen,has_dependents,churn
C13971,67,61.44,4082.98,Month-to-month,Credit card,DSL,1,16.0,2,0,1,1
C13972,9,112.27,1015.24,Month-to-month,Credit card,No,0,50.5,0,0,0,1
C13973,19,62.62,1252.91,Month-to-month,Bank transfer,Fiber optic,2,61.7,1,0,1,1
C13974,7,64.1,470.85,Month-to-month,Mailed check,No,1,34.9,0,0,0,1
C13975,50,81.02,4017.16,Month-to-month,Credit card,Fiber optic,0,71.3,0,0,0,0
C13976,47,15.0,766.17,Month-to-month,Mailed check,DSL,0,5.6,1,0,1,0
C13977,72,70.12,4994.44,Month-to-month,Electronic check,No,2,43.5,0,0,0,0
C13978,40,63.78,2561.81,Month-to-month,Mailed check,DSL,1,34.3,0,0,1,0
C13979,11,102.15,1143.16,One year,Mailed check,No,0,20.3,1,0,0,1
C13980,33,89.12,2905.72,Month-to-month,Mailed check,No,0,17.2,0,1,0,0
C13981,7,36.66,284.52,Month-to-month,Credit card,No,2,64.9,2,1,0,1
C13982,49,96.05,4685.89,One year,Mailed check,DSL,0,13.9,1,0,1,0
C13983,49,58.44,2891.37,Month-to-month,Electronic check,Fiber optic,2,41.2,0,0,0,0
C13984,62,42.39,2554.6,Month-to-month,Credit card,DSL,3,10.4,0,1,0,0
C13985,25,69.93,1761.65,Two year,Electronic check,Fiber optic,0,8.2,1,0,0,1
C13986,23,59.93,1361.91,Month-to-month,Electronic check,Fiber optic,1,39.1,0,1,0,1
C13987,6,103.46,666.75,Two year,Credit card,Fiber optic,1,47.9,0,0,0,1
C13988,30,73.52,2203.84,Month-to-month,Credit card,Fiber optic,3,20.5,0,1,0,1
C13989,35,70.14,2504.87,Two year,Bank transfer,No,1,58.0,0,1,0,0
C13990,55,87.52,4833.9,Two year,Mailed check,DSL,0,85.6,0,0,0,0
C13991,55,92.32,5072.5,Month-to-month,Bank transfer,Fiber optic,1,66.4,1,0,0,0
C13992,11,84.59,962.0,Month-to-month,Credit card,Fiber optic,1,39.2,2,0,0,1
C13993,21,100.49,2142.05,One year,Credit card,DSL,1,81.7,0,0,0,1
C13994,37,80.22,2987.02,Month-to-month,Electronic check,Fiber optic,2,44.7,0,0,1,1
C13995,25,69.19,1638.06,Month-to-month,Credit card,Fiber optic,1,18.0,0,0,1,0
C13996,2,95.98,152.66,Two year,Bank transfer,Fiber optic,2,62.0,0,1,0,1
C13997,61,62.73,3881.89,One year,Electronic check,Fiber optic,1,75.8,0,0,0,0
C13998,53,65.83,3438.75,Two year,Electronic check,No,3,11.3,1,1,0,0
C13999,38,108.04,4140.82,Two year,Electronic check,No,2,32.1,1,0,0,0
C14000,23,105.55,2455.91,Two year,Credit card,DSL,1,18.2,0,1,1,1
C14001,61,64.8,3923.77,One year,Mailed check,Fiber optic,0,45.7,0,0,0,1
C14002,3,53.66,81.17,One year,Bank transfer,No,0,35.1,1,0,1,1
C14003,33,101.58,3329.38,Two year,Electronic check,DSL,2,17.5,1,0,0,1
C14004,58,85.01,5013.7,One year,Credit card,Fiber optic,0,39.2,0,0,0,0
C14005,69,72.89,4994.88,Month-to-month,Mailed check,Fiber optic,1,49.3,1,0,1,1
C14006,19,56.95,1050.28,One year,Credit card,DSL,1,59.2,0,0,1,1
C14007,47,73.29,3404.73,Month-to-month,Mailed check,Fiber optic,1,121.1,2,0,0,0
C14008,14,64.46,951.03,Two year,Credit card,No,1,33.5,0,0,1,0
C14009,9,48.39,425.79,One year,Bank transfer,DSL,2,42.2,1,0,1,1
C14010,26,68.23,1748.94,One year,Mailed check,DSL,0,40.8,0,1,0,0
C14011,64,71.64,4641.5,Month-to-month,Credit card,No,1,156.2,0,0,1,0
C14012,50,55.62,2804.18,Month-to-month,Mailed check,No,2,27.4,0,0,0,0
C14013,36,87.6,3116.83,Month-to-month,Credit card,Fiber optic,1,34.8,0,0,1,1
C14014,21,97.22,1992.68,One year,Electronic check,Fiber optic,1,36.9,0,0,0,0
C14015,11,89.25,1028.08,One year,Bank transfer,DSL,0,13.7,0,0,0,1
C14016,20,58.09,1162.47,Month-to-month,Credit card,No,0,56.8,2,0,0,0
C14017,11,83.9,860.94,Month-to-month,Credit card,DSL,1,46.6,0,0,1,1
C14018,14,66.95,865.98,Month-to-month,Mailed check,No,1,26.3,2,0,0,0
C14019,50,34.11,1660.86,Month-to-month,Mailed check,No,1,58.8,1,0,0,0
C14020,10,81.82,768.62,Two year,Credit card,DSL,0,52.5,0,0,0,0
C14021,4,68.65,192.76,Two year,Electronic check,Fiber optic,0,17.1,0,0,0,1
C14022,40,129.84,5149.62,One year,Credit card,No,1,57.2,0,0,0,1
C14023,21,101.43,2093.27,Month-to-month,Electronic check,No,1,7.4,1,0,0,1
C14024,33,82.78,2713.23,Month-to-month,Electronic check,Fiber optic,2,42.5,1,1,0,1
C14025,11,71.23,851.25,Two year,Credit card,DSL,1,20.6,0,1,0,1
C14026,16,69.09,1094.77,Two year,Mailed check,Fiber optic,1,104.2,1,0,1,1
C14027,32,39.91,1270.42,Month-to-month,Mailed check,Fiber optic,1,81.9,0,0,0,1
C14028,50,21.53,1096.87,One year,Electronic check,Fiber optic,0,105.0,0,0,1,0
C14029,30,43.19,1286.21,Month-to-month,Credit card,DSL,0,22.6,1,0,1,1
C14030,40,63.81,2568.41,Month-to-month,Bank transfer,No,0,17.7,1,0,1,0
C14031,38,15.0,581.22,Two year,Credit card,Fiber optic,1,37.8,1,0,0,0
C14032,20,51.39,1032.7,Two year,Mailed check,DSL,0,24.6,2,0,1,0
C14033,21,58.81,1345.67,Two year,Mailed check,DSL,1,20.6,2,1,1,0
C14034,31,59.61,1884.36,Month-to-month,Electronic check,DSL,0,86.4,1,0,0,0
C14035,3,48.46,102.11,Month-to-month,Mailed check,Fiber optic,0,85.6,0,0,1,0
C14036,50,56.46,2837.81,Two year,Electronic check,DSL,2,69.8,0,0,0,0
C14037,45,108.1,4832.83,One year,Electronic check,Fiber optic,0,8.1,1,0,0,1
C14038,23,81.55,1893.5,Month-to-month,Mailed check,DSL,1,53.2,1,0,0,1
C14039,27,50.99,1321.72,Month-to-month,Bank transfer,DSL,2,32.8,0,0,0,0
C14040,24,63.29,1474.65,Month-to-month,Mailed check,DSL,3,65.5,0,0,1,0
C14041,47,64.29,3035.39,One year,Mailed check,Fiber optic,1,63.5,0,0,0,0
C14042,55,45.8,2558.91,Two year,Mailed check,Fiber optic,0,48.7,1,0,1,0
C14043,8,45.77,386.27,Month-to-month,Mailed check,Fiber optic,1,87.0,0,0,0,1
C14044,30,90.26,2741.96,Month-to-month,Credit card,Fiber optic,0,47.5,1,0,1,1
C14045,1,54.51,69.46,Month-to-month,Credit card,Fiber optic,0,6.7,0,0,0,1
C14046,33,37.63,1248.69,One year,Credit card,Fiber optic,3,30.9,0,0,0,0
C14047,18,63.92,1130.41,Month-to-month,Electronic check,DSL,0,22.8,1,0,0,0
C14048,25,67.95,1731.27,Month-to-month,Mailed check,Fiber optic,3,17.5,0,0,0,1
C14049,33,15.68,558.44,One year,Credit card,DSL,0,18.6,0,1,1,0
C14050,24,63.98,1533.0,Month-to-month,Credit card,Fiber optic,4,27.7,1,0,0,1
C14051,29,86.7,2509.62,One year,Bank transfer,Fiber optic,2,24.5,1,1,0,1
C14052,56,76.28,4335.34,One year,Mailed check,No,0,55.6,1,0,0,0
C14053,59,120.74,7122.84,Month-to-month,Bank transfer,Fiber optic,4,21.6,1,0,0,1
C14054,1,96.28,99.31,One year,Credit card,Fiber optic,1,57.5,0,0,0,1
C14055,28,101.22,2853.53,One year,Mailed check,DSL,0,74.3,0,0,1,0
C14056,61,135.0,8231.09,One year,Electronic check,No,0,56.6,0,0,1,0
C14057,39,83.95,3241.24,One year,Credit card,DSL,5,43.2,0,0,1,1
C14058,15,69.08,1051.32,Month-to-month,Bank transfer,DSL,1,60.8,0,0,0,1
C14059,43,89.34,3840.07,Month-to-month,Electronic check,DSL,2,18.0,0,0,1,0
C14060,11,51.02,634.91,Month-to-month,Electronic check,No,0,7.8,0,0,0,0
C14061,2,67.69,166.92,Month-to-month,Bank transfer,No,2,62.7,0,0,0,1
C14062,46,48.81,2221.44,Month-to-month,Bank transfer,Fiber optic,2,47.2,0,0,1,0
C14063,38,74.95,2877.26,Month-to-month,Credit card,DSL,1,109.9,0,0,1,0
C14064,55,48.7,2690.81,One year,Electronic check,No,2,75.2,1,1,0,0
C14065,25,47.83,1248.13,Month-to-month,Electronic check,Fiber optic,1,31.0,1,0,0,0
C14066,62,75.34,4650.1,Two year,Bank transfer,DSL,3,34.0,0,0,0,0
C14067,31,61.56,1915.91,One year,Electronic check,Fiber optic,0,44.4,2,0,0,0
C14068,54,16.81,903.78,Month-to-month,Mailed check,Fiber optic,1,35.5,0,0,1,0
C14069,8,28.61,231.22,One year,Bank transfer,Fiber optic,2,43.7,2,0,0,1
C14070,7,36.32,218.83,Month-to-month,Electronic check,Fiber optic,1,25.5,0,0,0,1
C14071,57,42.93,2470.05,Two year,Credit card,Fiber optic,2,67.6,1,0,0,0
C14072,61,75.36,4613.68,Two year,Electronic check,Fiber optic,0,54.3,0,0,1,0
C14073,68,70.47,4843.37,Two year,Credit card,DSL,0,37.6,0,0,0,0
C14074,24,91.63,2198.72,One year,Bank transfer,DSL,1,15.8,0,0,0,0
C14075,2,83.82,151.17,Two year,Mailed check,No,3,37.1,0,0,0,0
C14076,71,91.8,6549.37,One year,Credit card,DSL,2,49.4,0,0,0,0
C14077,44,80.21,3497.47,Two year,Electronic check,Fiber optic,2,35.5,0,1,0,1
C14078,18,70.24,1307.72,Month-to-month,Credit card,DSL,0,29.7,0,0,0,0
C14079,55,92.48,5129.71,Two year,Electronic check,DSL,3,5.3,0,0,0,0
C14080,66,87.99,5857.63,One year,Credit card,Fiber optic,1,159.8,1,0,0,0
C14081,21,74.4,1577.46,Month-to-month,Electronic check,DSL,2,20.2,0,0,1,0
C14082,56,96.78,5400.22,Two year,Bank transfer,Fiber optic,3,51.3,0,1,1,0
C14083,57,15.0,859.37,One year,Electronic check,Fiber optic,0,17.5,1,1,0,0
C14084,37,57.74,2151.58,Two year,Mailed check,No,1,48.2,2,0,0,1
C14085,46,57.36,2616.15,Month-to-month,Electronic check,Fiber optic,0,51.5,0,1,0,0
C14086,20,93.82,1929.72,One year,Electronic check,DSL,2,31.8,0,0,0,0
C14087,67,104.28,7009.96,One year,Electronic check,No,0,35.3,0,0,0,1
C14088,71,28.75,2005.56,Month-to-month,Electronic check,No,0,23.9,1,0,0,0
C14089,71,100.28,7195.19,One year,Bank transfer,DSL,2,159.8,2,0,0,1
C14090,54,35.71,1932.24,One year,Mailed check,Fiber optic,2,70.7,0,0,1,0
C14091,4,36.47,102.12,Month-to-month,Electronic check,Fiber optic,0,43.4,0,0,0,0
C14092,27,59.14,1563.57,One year,Credit card,Fiber optic,5,26.0,0,0,1,1
C14093,33,57.04,1941.83,Month-to-month,Bank transfer,DSL,2,66.0,1,1,0,1
C14094,70,26.04,1895.8,Two year,Electronic check,DSL,1,66.4,1,0,0,0
C14095,40,81.25,3290.38,Two year,Mailed check,DSL,1,17.8,0,1,0,0
C14096,39,81.99,3250.38,Month-to-month,Mailed check,DSL,1,10.2,0,0,0,1
C14097,11,91.35,1053.51,Month-to-month,Bank transfer,Fiber optic,1,25.8,1,0,0,1
C14098,58,54.16,3163.56,Month-to-month,Credit card,No,0,24.9,0,1,0,0
C14099,25,64.01,1613.41,Month-to-month,Bank transfer,Fiber optic,3,11.2,1,0,0,1
C14100,7,64.24,471.27,Two year,Credit card,Fiber optic,2,20.0,0,0,1,1
C14101,72,107.2,7747.84,Month-to-month,Bank transfer,DSL,0,16.0,2,0,0,0
C14102,14,15.0,180.34,Month-to-month,Credit card,Fiber optic,0,87.8,0,0,0,0
C14103,2,41.08,111.44,Month-to-month,Bank transfer,No,0,49.4,1,1,1,0
C14104,6,65.14,449.18,One year,Bank transfer,No,1,53.9,0,0,0,1
C14105,33,37.86,1241.13,Two year,Bank transfer,Fiber optic,1,69.0,0,0,1,1
C14106,8,58.54,455.79,Month-to-month,Bank transfer,Fiber optic,2,17.2,0,0,0,0
C14107,61,61.85,3791.91,Month-to-month,Electronic check,DSL,0,54.6,0,0,1,0
C14108,37,48.56,1770.73,Month-to-month,Electronic check,No,0,29.3,0,0,0,1
C14109,24,66.61,1545.97,Month-to-month,Electronic check,Fiber optic,1,87.7,0,1,1,0
C14110,1,80.7,126.61,Month-to-month,Electronic check,Fiber optic,1,79.5,0,1,0,1
C14111,35,59.09,2050.11,One year,Credit card,Fiber optic,0,99.5,0,0,0,0
C14112,11,53.67,591.11,Month-to-month,Bank transfer,DSL,0,18.8,1,1,1,0
C14113,71,60.86,4296.65,Month-to-month,Electronic check,Fiber optic,2,35.8,0,0,1,0
C14114,21,64.81,1412.08,One year,Mailed check,No,0,24.5,0,0,0,0
C14115,35,21.49,786.28,One year,Electronic check,DSL,2,22.9,1,0,0,0
C14116,2,76.54,143.45,Month-to-month,Credit card,DSL,1,25.5,0,0,1,1
C14117,10,53.72,490.0,Month-to-month,Credit card,DSL,1,62.7,1,1,0,1
C14118,15,96.54,1434.22,One year,Electronic check,DSL,0,23.6,0,0,0,1
C14119,4,79.78,341.93,Month-to-month,Mailed check,No,0,20.1,1,0,0,1
C14120,53,94.25,5002.8,Two year,Credit card,Fiber optic,3,23.1,0,0,0,0
C14121,69,39.72,2745.04,Two year,Bank transfer,No,0,12.0,1,0,0,0
C14122,71,55.72,3964.59,Two year,Credit card,No,1,23.9,0,0,0,0
C14123,20,33.94,709.15,Month-to-month,Mailed check,Fiber optic,0,81.3,0,0,0,0
C14124,57,47.37,2698.42,Month-to-month,Electronic check,Fiber optic,1,134.6,1,0,1,0
C14125,37,96.3,3581.1,Two year,Bank transfer,Fiber optic,4,29.8,1,0,0,1
C14126,4,102.19,369.28,Month-to-month,Electronic check,Fiber optic,5,84.4,2,1,0,1
C14127,7,36.3,356.25,Month-to-month,Credit card,Fiber optic,1,111.7,1,0,0,1
C14128,40,53.54,2130.25,One year,Bank transfer,Fiber optic,2,78.4,0,0,1,1
C14129,31,63.1,1964.24,Month-to-month,Electronic check,Fiber optic,1,7.4,0,0,1,1
C14130,1,79.64,102.3,One year,Mailed check,Fiber optic,1,29.3,1,0,0,0
C14131,67,21.0,1390.57,Two year,Credit card,DSL,1,95.9,1,0,0,0
C14132,53,24.92,1321.07,One year,Credit card,Fiber optic,2,64.8,0,0,0,0
C14133,37,77.24,2857.71,Month-to-month,Mailed check,Fiber optic,2,74.4,0,1,0,1
C14134,72,16.27,1134.88,Two year,Credit card,Fiber optic,0,40.1,0,0,0,0
C14135,70,53.83,3785.64,One year,Electronic check,Fiber optic,0,50.2,0,0,0,1
C14136,71,69.05,4836.58,Month-to-month,Credit card,No,3,32.2,0,1,0,0
C14137,19,75.39,1502.52,One year,Bank transfer,No,1,83.6,0,1,1,1
C14138,64,61.46,3965.16,Month-to-month,Electronic check,Fiber optic,1,32.6,0,0,1,0
C14139,37,55.86,2092.38,Month-to-month,Bank transfer,Fiber optic,0,44.9,1,0,1,0
C14140,53,86.11,4494.36,One year,Bank transfer,DSL,2,25.6,3,1,1,1
C14141,62,72.13,4440.36,Month-to-month,Bank transfer,DSL,2,20.4,0,0,0,1
C14142,12,48.82,641.41,Month-to-month,Mailed check,DSL,0,88.3,0,0,1,0
C14143,33,65.94,2342.07,One year,Bank transfer,No,1,82.4,0,0,0,0
C14144,10,74.58,793.59,Month-to-month,Credit card,No,2,23.2,1,0,0,1
C14145,21,107.96,2308.64,Month-to-month,Mailed check,DSL,0,51.2,0,0,0,1
C14146,30,84.66,2560.8,Month-to-month,Electronic check,No,1,82.0,1,0,0,1
C14147,62,95.36,5878.42,One year,Credit card,Fiber optic,0,150.3,1,0,0,0
C14148,63,49.73,3172.8,Two year,Bank transfer,No,1,54.2,0,0,0,0
C14149,29,51.9,1461.05,Month-to-month,Mailed check,Fiber optic,2,79.5,0,0,0,1
C14150,24,59.12,1370.46,One year,Credit card,Fiber optic,1,78.7,2,0,0,1
C14151,39,61.41,2344.05,Month-to-month,Electronic check,Fiber optic,1,71.6,0,0,1,0
C14152,66,39.8,2665.83,Month-to-month,Credit card,DSL,3,8.9,0,0,0,1
C14153,71,96.65,6859.85,Month-to-month,Mailed check,DSL,0,49.7,0,0,0,0
C14154,17,87.08,1484.39,Month-to-month,Electronic check,Fiber optic,2,32.9,1,0,0,1
C14155,14,57.36,802.42,Month-to-month,Credit card,No,0,19.7,0,0,1,0
C14156,51,81.04,4088.01,One year,Credit card,Fiber optic,1,17.6,0,0,0,0
C14157,22,70.57,1525.71,One year,Electronic check,No,1,25.7,1,0,0,1
C14158,15,83.0,1220.18,Two year,Credit card,DSL,0,94.5,0,0,0,0
C14159,3,31.39,37.96,Two year,Credit card,No,2,17.1,0,0,0,0
C14160,30,61.36,1820.63,Month-to-month,Credit card,No,0,72.2,2,1,1,1
C14161,29,63.55,1799.7,Month-to-month,Electronic check,Fiber optic,2,108.4,0,0,1,1
C14162,41,80.59,3327.3,Month-to-month,Electronic check,Fiber optic,0,25.7,1,1,0,1
C14163,15,49.29,765.79,Month-to-month,Bank transfer,DSL,1,102.8,0,0,1,0
C14164,52,15.0,728.25,Two year,Credit card,DSL,1,84.3,0,0,0,0
C14165,49,37.96,1848.17,Month-to-month,Electronic check,DSL,1,32.1,0,0,1,0
C14166,34,63.47,2232.22,Month-to-month,Mailed check,Fiber optic,1,46.2,0,0,0,1
C14167,14,66.6,893.17,Month-to-month,Electronic check,No,0,22.3,0,0,0,1
C14168,37,107.09,3979.4,Two year,Mailed check,DSL,1,38.5,0,0,1,0
C14169,49,79.57,3903.15,Month-to-month,Bank transfer,No,0,201.4,0,0,0,1
C14170,27,67.04,1853.8,One year,Electronic check,No,3,44.3,0,1,0,1
C14171,19,64.19,1231.43,Month-to-month,Bank transfer,Fiber optic,3,27.8,1,1,0,0
C14172,37,92.6,3408.95,Month-to-month,Bank transfer,No,1,9.2,2,1,0,1
C14173,26,50.25,1309.17,Month-to-month,Mailed check,No,1,54.2,1,0,0,0
C14174,29,61.49,1786.46,One year,Credit card,DSL,2,19.3,0,0,0,0
C14175,26,37.77,978.35,One year,Electronic check,No,2,14.4,1,0,1,0
C14176,22,100.47,2157.58,Month-to-month,Electronic check,Fiber optic,1,53.4,0,0,1,1
C14177,52,74.81,3939.84,Month-to-month,Mailed check,DSL,0,21.7,2,1,0,0
C14178,34,47.31,1651.2,Month-to-month,Mailed check,DSL,1,73.9,1,0,0,0
C14179,34,62.14,2070.99,Month-to-month,Electronic check,Fiber optic,0,8.3,0,0,1,1
C14180,48,77.74,3719.49,Month-to-month,Credit card,No,0,61.8,0,0,0,0
C14181,27,58.73,1576.71,Month-to-month,Electronic check,Fiber optic,0,120.5,1,0,0,1
C14182,8,51.64,366.86,One year,Electronic check,Fiber optic,2,57.2,1,0,0,0
C14183,62,48.64,2941.01,Two year,Credit card,Fiber optic,2,76.9,1,0,0,0
C14184,5,73.47,340.53,One year,Credit card,No,1,24.1,0,0,0,0
C14185,42,56.05,2339.84,One year,Mailed check,DSL,2,79.0,1,0,0,0
C14186,20,53.66,1015.55,Two year,Electronic check,Fiber optic,3,56.6,1,0,1,0
C14187,16,31.6,512.68,Two year,Mailed check,Fiber optic,1,47.2,0,0,0,0
C14188,4,66.94,314.27,Month-to-month,Electronic check,DSL,1,95.3,1,0,0,0
C14189,65,60.47,3964.23,Month-to-month,Mailed check,No,4,64.7,0,0,1,0
C14190,31,56.96,1760.69,Month-to-month,Bank transfer,No,2,20.3,0,0,0,1
C14191,25,69.97,1675.63,Two year,Mailed check,Fiber optic,2,31.6,0,0,1,0
C14192,54,83.7,4548.43,Month-to-month,Mailed check,Fiber optic,1,110.0,1,0,0,1
C14193,3,82.54,253.48,Month-to-month,Bank transfer,No,0,18.5,0,0,0,1
C14194,41,78.82,3248.59,Month-to-month,Electronic check,DSL,0,18.5,0,0,0,0
C14195,36,58.98,2200.72,One year,Electronic check,DSL,1,73.4,0,1,1,0
C14196,40,50.83,2000.21,One year,Credit card,Fiber optic,1,30.7,1,1,0,0
C14197,9,38.9,235.11,One year,Electronic check,Fiber optic,0,122.4,0,0,1,1
C14198,69,50.17,3419.59,One year,Electronic check,Fiber optic,1,65.8,0,0,0,1
C14199,18,65.49,1198.26,Two year,Electronic check,Fiber optic,2,32.8,0,0,1,0
C14200,49,45.34,2222.74,Month-to-month,Bank transfer,Fiber optic,2,56.8,1,0,0,0
C14201,54,67.4,3590.97,Two year,Bank transfer,DSL,1,24.3,0,1,1,0
C14202,25,40.86,964.71,One year,Mailed check,DSL,1,135.3,0,1,0,0
C14203,10,23.48,220.62,Month-to-month,Mailed check,DSL,3,48.5,0,0,0,1
C14204,22,85.49,1830.94,Two year,Mailed check,Fiber optic,0,35.2,0,1,1,0
C14205,59,53.14,3156.09,Two year,Electronic check,No,2,27.6,0,0,0,0
C14206,66,44.07,2892.16,Two year,Credit card,No,1,19.9,2,0,0,0
C14207,68,37.65,2535.12,Two year,Credit card,Fiber optic,3,22.3,0,0,1,0
C14208,17,75.58,1254.53,Month-to-month,Bank transfer,Fiber optic,1,25.7,1,0,1,1
C14209,44,99.37,4382.8,Month-to-month,Mailed check,DSL,0,11.9,0,0,1,1
C14210,11,54.92,605.82,Month-to-month,Credit card,Fiber optic,0,32.7,0,0,0,0
C14211,52,59.61,3107.8,Two year,Electronic check,No,0,37.5,1,0,0,1
C14212,30,91.79,2760.91,Two year,Electronic check,DSL,0,57.6,2,0,0,1
C14213,52,19.74,1023.59,Two year,Credit card,No,1,23.0,1,1,0,0
C14214,50,114.17,5667.17,Two year,Electronic check,DSL,0,21.6,1,1,0,0
C14215,72,126.1,9049.98,One year,Electronic check,Fiber optic,2,40.3,0,0,1,1
C14216,36,15.0,524.21,Month-to-month,Bank transfer,Fiber optic,5,35.4,1,0,0,0
C14217,25,62.56,1646.61,Month-to-month,Bank transfer,No,1,54.4,0,0,0,0
C14218,38,47.03,1733.19,Month-to-month,Bank transfer,Fiber optic,0,8.8,0,0,1,0
C14219,12,58.38,683.8,One year,Electronic check,No,2,57.0,0,0,0,1
C14220,9,54.54,494.79,Month-to-month,Bank transfer,No,0,39.9,2,1,0,1
C14221,38,85.29,3228.89,Two year,Electronic check,Fiber optic,3,5.0,0,0,0,0
C14222,60,62.19,3774.36,One year,Credit card,Fiber optic,0,33.2,2,0,0,0
C14223,39,42.23,1634.63,Month-to-month,Electronic check,Fiber optic,0,70.7,1,0,0,1
C14224,57,60.7,3450.52,Two year,Electronic check,Fiber optic,2,43.6,0,0,0,0
C14225,13,77.87,1044.9,One year,Bank transfer,Fiber optic,1,36.0,0,0,0,1
C14226,33,35.41,1240.96,One year,Electronic check,Fiber optic,0,23.8,0,0,0,1
C14227,45,23.84,1129.1,Month-to-month,Bank transfer,Fiber optic,1,8.7,1,0,1,1
C14228,26,114.82,2979.85,Month-to-month,Electronic check,DSL,2,41.8,1,0,0,1
C14229,2,48.94,95.9,Month-to-month,Mailed check,DSL,1,82.3,2,0,0,1
C14230,6,61.57,371.29,Month-to-month,Electronic check,Fiber optic,1,110.0,0,1,1,0
C14231,67,55.06,3694.9,One year,Mailed check,No,0,17.8,1,0,0,0
C14232,44,78.7,3428.91,Two year,Electronic check,No,0,44.7,1,0,1,0
C14233,20,109.32,2223.86,Two year,Electronic check,No,0,46.5,0,0,1,0
C14234,19,79.5,1518.76,Month-to-month,Electronic check,Fiber optic,3,29.4,1,0,1,0
C14235,3,27.04,79.33,Two year,Credit card,DSL,2,83.2,0,0,0,1
C14236,69,30.4,2046.75,Month-to-month,Bank transfer,Fiber optic,2,47.9,0,0,0,0
C14237,8,55.03,442.73,Month-to-month,Electronic check,No,1,13.5,0,0,0,1
C14238,55,58.29,3130.22,One year,Electronic check,Fiber optic,0,36.6,0,0,0,0
C14239,18,21.95,371.83,Two year,Electronic check,Fiber optic,2,73.9,1,0,0,0
C14240,25,85.48,2114.48,Two year,Electronic check,Fiber optic,0,15.1,0,1,1,1
C14241,20,37.84,768.28,Two year,Mailed check,DSL,0,39.9,0,1,1,0
C14242,60,102.33,6214.99,Month-to-month,Mailed check,DSL,1,42.3,1,1,0,0
C14243,3,110.52,354.44,Month-to-month,Credit card,DSL,0,48.0,2,0,0,1
C14244,26,58.79,1586.48,Month-to-month,Credit card,Fiber optic,1,66.7,0,0,0,1
C14245,21,75.97,1621.18,One year,Electronic check,No,0,26.2,1,0,1,0
C14246,20,34.2,729.0,Month-to-month,Electronic check,DSL,0,122.9,2,0,0,1
C14247,14,80.59,1202.55,Month-to-month,Electronic check,DSL,0,52.3,0,0,0,1
C14248,66,52.55,3439.03,Month-to-month,Electronic check,No,1,148.0,0,0,1,1
C14249,28,37.82,1027.08,One year,Mailed check,No,2,29.7,0,0,1,0
C14250,31,57.77,1817.62,One year,Electronic check,Fiber optic,0,59.9,0,0,0,1
C14251,28,53.36,1493.93,Month-to-month,Electronic check,Fiber optic,0,1.4,1,0,0,1
C14252,71,56.87,4046.58,Month-to-month,Electronic check,Fiber optic,5,129.9,1,1,0,1
C14253,25,88.74,2208.55,One year,Bank transfer,Fiber optic,0,54.2,0,0,1,1
C14254,25,45.37,1110.4,One year,Electronic check,No,3,29.7,1,0,0,0
C14255,24,108.38,2665.95,Month-to-month,Credit card,DSL,3,11.1,0,0,0,1
C14256,24,31.87,720.89,Month-to-month,Mailed check,No,1,55.0,0,0,0,0
C14257,7,105.39,765.19,Two year,Electronic check,Fiber optic,3,27.0,0,0,1,0
C14258,44,39.59,1762.93,One year,Mailed check,Fiber optic,1,80.5,2,0,0,0
C14259,2,64.97,66.78,Month-to-month,Mailed check,DSL,4,120.0,0,0,0,1
C14260,17,52.75,863.52,One year,Mailed check,No,1,48.7,0,0,0,0
C14261,15,56.41,819.64,One year,Mailed check,Fiber optic,0,72.7,2,0,0,1
C14262,21,85.03,1808.21,Month-to-month,Electronic check,Fiber optic,0,33.5,0,0,0,1
C14263,55,102.5,5622.82,Month-to-month,Electronic check,Fiber optic,1,4.0,0,1,1,0
C14264,44,94.76,4166.02,Two year,Electronic check,DSL,1,57.9,1,1,1,1
C14265,72,54.88,3893.05,Month-to-month,Bank transfer,DSL,0,68.6,0,0,0,0
C14266,26,69.61,1902.9,Month-to-month,Bank transfer,DSL,0,34.0,0,0,1,1
C14267,67,45.45,3048.0,One year,Bank transfer,DSL,0,9.7,0,0,0,0
C14268,4,40.21,180.8,Month-to-month,Credit card,Fiber optic,0,26.8,1,1,0,0
C14269,37,36.34,1322.95,One year,Mailed check,Fiber optic,2,55.7,1,0,0,0
C14270,58,54.06,3109.37,Month-to-month,Credit card,Fiber optic,3,33.0,2,0,0,0
C14271,39,71.24,2854.87,Month-to-month,Mailed check,Fiber optic,1,36.6,1,0,0,0
C14272,68,17.2,1092.93,Month-to-month,Mailed check,DSL,0,108.6,1,1,0,0
C14273,23,63.84,1479.47,Two year,Bank transfer,Fiber optic,0,53.7,1,0,0,0
C14274,3,102.9,260.24,One year,Electronic check,Fiber optic,3,142.0,0,0,0,0
C14275,56,93.05,5194.6,Two year,Electronic check,Fiber optic,1,12.7,0,1,0,0
C14276,5,50.37,226.33,Month-to-month,Mailed check,Fiber optic,2,10.1,1,0,0,0
C14277,56,30.08,1645.04,One year,Electronic check,No,1,64.9,0,0,0,0
C14278,53,76.5,4055.92,Month-to-month,Electronic check,No,3,87.2,1,0,1,0
C14279,61,15.0,812.28,One year,Credit card,No,3,62.9,2,0,1,0
C14280,35,92.75,3233.63,Month-to-month,Mailed check,Fiber optic,2,164.6,0,0,0,1
